z,y,x,split,cube_size,rock,porosity,percolates_z,percolates_y,percolates_x
128,0,256,train,128,BanderaBrown,0.22572946548461914,1.0,1.0,1.0
128,0,384,train,128,BanderaBrown,0.2362227439880371,1.0,1.0,1.0
128,0,512,train,128,BanderaBrown,0.19961261749267578,1.0,1.0,1.0
128,0,640,train,128,BanderaBrown,0.2003769874572754,1.0,1.0,1.0
128,0,768,train,128,BanderaBrown,0.17149066925048828,1.0,1.0,1.0
128,0,872,val,128,BanderaBrown,0.20734453201293945,1.0,1.0,1.0
128,128,0,val,128,BanderaBrown,0.1904301643371582,1.0,1.0,1.0
128,128,128,train,128,BanderaBrown,0.19582033157348633,1.0,1.0,1.0
128,128,256,val,128,BanderaBrown,0.20382308959960938,1.0,1.0,1.0
128,128,384,train,128,BanderaBrown,0.1842193603515625,1.0,1.0,1.0
128,128,512,train,128,BanderaBrown,0.18910980224609375,1.0,1.0,1.0
128,128,640,train,128,BanderaBrown,0.19516754150390625,1.0,1.0,1.0
128,128,768,train,128,BanderaBrown,0.21294879913330078,1.0,1.0,1.0
128,128,872,val,128,BanderaBrown,0.2065730094909668,1.0,1.0,1.0
128,256,0,train,128,BanderaBrown,0.1883993148803711,1.0,1.0,1.0
128,256,128,train,128,BanderaBrown,0.19051170349121094,1.0,1.0,1.0
128,256,256,train,128,BanderaBrown,0.22234582901000977,1.0,1.0,1.0
128,256,384,train,128,BanderaBrown,0.20641517639160156,1.0,1.0,1.0
128,256,512,val,128,BanderaBrown,0.20680618286132812,1.0,1.0,1.0
128,256,640,train,128,BanderaBrown,0.2340993881225586,1.0,1.0,1.0
128,256,768,train,128,BanderaBrown,0.20543527603149414,1.0,1.0,1.0
128,256,872,train,128,BanderaBrown,0.18358898162841797,1.0,1.0,1.0
128,384,0,train,128,BanderaBrown,0.24259138107299805,1.0,1.0,1.0
128,384,128,val,128,BanderaBrown,0.22798728942871094,1.0,1.0,1.0
128,384,256,train,128,BanderaBrown,0.22137022018432617,1.0,1.0,1.0
128,384,384,val,128,BanderaBrown,0.22690534591674805,1.0,1.0,1.0
128,384,512,train,128,BanderaBrown,0.2185206413269043,1.0,1.0,1.0
128,384,640,train,128,BanderaBrown,0.2394399642944336,1.0,1.0,1.0
128,384,768,train,128,BanderaBrown,0.19960308074951172,1.0,1.0,1.0
128,384,872,train,128,BanderaBrown,0.1956944465637207,1.0,1.0,1.0
128,512,0,train,128,BanderaBrown,0.21429014205932617,1.0,1.0,1.0
128,512,128,train,128,BanderaBrown,0.20618200302124023,1.0,1.0,1.0
128,512,256,train,128,BanderaBrown,0.26851558685302734,1.0,1.0,1.0
128,512,384,train,128,BanderaBrown,0.2183847427368164,1.0,1.0,1.0
128,512,512,val,128,BanderaBrown,0.22271490097045898,1.0,1.0,1.0
128,512,640,train,128,BanderaBrown,0.24991846084594727,1.0,1.0,1.0
128,512,768,val,128,BanderaBrown,0.23210668563842773,1.0,1.0,1.0
128,512,872,train,128,BanderaBrown,0.21516180038452148,1.0,1.0,1.0
128,640,0,train,128,BanderaBrown,0.21292734146118164,1.0,1.0,1.0
128,640,128,train,128,BanderaBrown,0.1857461929321289,1.0,1.0,1.0
128,640,256,train,128,BanderaBrown,0.23970317840576172,1.0,1.0,1.0
128,640,384,train,128,BanderaBrown,0.1955876350402832,1.0,1.0,1.0
128,640,512,train,128,BanderaBrown,0.21362924575805664,1.0,1.0,1.0
128,640,640,train,128,BanderaBrown,0.2385396957397461,1.0,1.0,1.0
128,640,768,val,128,BanderaBrown,0.26915931701660156,1.0,1.0,1.0
128,640,872,train,128,BanderaBrown,0.25528860092163086,1.0,1.0,1.0
128,768,0,train,128,BanderaBrown,0.1809830665588379,1.0,1.0,1.0
128,768,128,train,128,BanderaBrown,0.2086043357849121,1.0,1.0,1.0
128,768,256,train,128,BanderaBrown,0.25255823135375977,1.0,1.0,1.0
128,768,384,train,128,BanderaBrown,0.2185368537902832,1.0,1.0,1.0
128,768,512,train,128,BanderaBrown,0.25867366790771484,1.0,1.0,1.0
128,768,640,train,128,BanderaBrown,0.22316598892211914,1.0,1.0,1.0
128,768,768,train,128,BanderaBrown,0.21229791641235352,1.0,1.0,1.0
128,768,872,train,128,BanderaBrown,0.2027134895324707,1.0,1.0,1.0
128,872,0,train,128,BanderaBrown,0.1863269805908203,1.0,1.0,1.0
128,872,128,val,128,BanderaBrown,0.21910810470581055,1.0,1.0,1.0
128,872,256,train,128,BanderaBrown,0.22394752502441406,1.0,1.0,1.0
128,872,384,train,128,BanderaBrown,0.23038196563720703,1.0,1.0,1.0
128,872,512,val,128,BanderaBrown,0.2560415267944336,1.0,1.0,1.0
128,872,640,train,128,BanderaBrown,0.20853519439697266,1.0,1.0,1.0
128,872,768,train,128,BanderaBrown,0.17239952087402344,1.0,1.0,1.0
128,872,872,train,128,BanderaBrown,0.18808460235595703,1.0,1.0,1.0
256,0,0,train,128,BanderaBrown,0.19452238082885742,1.0,1.0,1.0
256,0,128,train,128,BanderaBrown,0.1691904067993164,1.0,1.0,1.0
256,0,256,train,128,BanderaBrown,0.17209720611572266,1.0,1.0,1.0
256,0,384,train,128,BanderaBrown,0.18966054916381836,1.0,1.0,1.0
256,0,512,train,128,BanderaBrown,0.22338151931762695,1.0,1.0,1.0
256,0,640,train,128,BanderaBrown,0.18408203125,1.0,1.0,1.0
256,0,768,train,128,BanderaBrown,0.19106626510620117,1.0,1.0,1.0
256,0,872,train,128,BanderaBrown,0.19549083709716797,1.0,1.0,1.0
256,128,0,train,128,BanderaBrown,0.15293455123901367,1.0,1.0,1.0
256,128,128,train,128,BanderaBrown,0.1902313232421875,1.0,1.0,1.0
256,128,256,train,128,BanderaBrown,0.19459199905395508,1.0,1.0,1.0
256,128,384,train,128,BanderaBrown,0.17364501953125,1.0,1.0,1.0
256,128,512,train,128,BanderaBrown,0.19008159637451172,1.0,1.0,1.0
256,128,640,train,128,BanderaBrown,0.19867229461669922,1.0,1.0,1.0
256,128,768,train,128,BanderaBrown,0.2187027931213379,1.0,1.0,1.0
256,128,872,train,128,BanderaBrown,0.20360755920410156,1.0,1.0,1.0
256,256,0,train,128,BanderaBrown,0.1905193328857422,1.0,1.0,1.0
256,256,128,val,128,BanderaBrown,0.2062816619873047,1.0,1.0,1.0
256,256,256,train,128,BanderaBrown,0.22846412658691406,1.0,1.0,1.0
256,256,384,train,128,BanderaBrown,0.18476390838623047,1.0,1.0,1.0
256,256,512,train,128,BanderaBrown,0.23399591445922852,1.0,1.0,1.0
256,256,640,train,128,BanderaBrown,0.20221614837646484,1.0,1.0,1.0
256,256,768,train,128,BanderaBrown,0.22771549224853516,1.0,1.0,1.0
256,256,872,train,128,BanderaBrown,0.2234172821044922,1.0,1.0,1.0
256,384,0,train,128,BanderaBrown,0.20195388793945312,1.0,1.0,1.0
256,384,128,train,128,BanderaBrown,0.17935609817504883,1.0,1.0,1.0
256,384,256,train,128,BanderaBrown,0.21379613876342773,1.0,1.0,1.0
256,384,384,val,128,BanderaBrown,0.21397066116333008,1.0,1.0,1.0
256,384,512,train,128,BanderaBrown,0.20444726943969727,1.0,1.0,1.0
256,384,640,train,128,BanderaBrown,0.213226318359375,1.0,1.0,1.0
256,384,768,train,128,BanderaBrown,0.18827486038208008,1.0,1.0,1.0
256,384,872,train,128,BanderaBrown,0.24456262588500977,1.0,1.0,1.0
256,512,0,val,128,BanderaBrown,0.17635202407836914,1.0,1.0,1.0
256,512,128,train,128,BanderaBrown,0.22278976440429688,1.0,1.0,1.0
256,512,256,train,128,BanderaBrown,0.2163372039794922,1.0,1.0,1.0
256,512,384,train,128,BanderaBrown,0.23833274841308594,1.0,1.0,1.0
256,512,512,train,128,BanderaBrown,0.2084975242614746,1.0,1.0,1.0
256,512,640,train,128,BanderaBrown,0.22563934326171875,1.0,1.0,1.0
256,512,768,train,128,BanderaBrown,0.198486328125,1.0,1.0,1.0
256,512,872,train,128,BanderaBrown,0.19733953475952148,1.0,1.0,1.0
256,640,0,val,128,BanderaBrown,0.18631505966186523,1.0,1.0,1.0
256,640,128,train,128,BanderaBrown,0.19687747955322266,1.0,1.0,1.0
256,640,256,train,128,BanderaBrown,0.2041606903076172,1.0,1.0,1.0
256,640,384,train,128,BanderaBrown,0.2364206314086914,1.0,1.0,1.0
256,640,512,train,128,BanderaBrown,0.2012310028076172,1.0,1.0,1.0
256,640,640,val,128,BanderaBrown,0.21602249145507812,1.0,1.0,1.0
256,640,768,train,128,BanderaBrown,0.18445587158203125,1.0,1.0,1.0
256,640,872,val,128,BanderaBrown,0.2096409797668457,1.0,1.0,1.0
256,768,0,train,128,BanderaBrown,0.17883634567260742,1.0,1.0,1.0
256,768,128,val,128,BanderaBrown,0.1918773651123047,1.0,1.0,1.0
256,768,256,train,128,BanderaBrown,0.24100112915039062,1.0,1.0,1.0
256,768,384,val,128,BanderaBrown,0.23410844802856445,1.0,1.0,1.0
256,768,512,train,128,BanderaBrown,0.20728302001953125,1.0,1.0,1.0
256,768,640,val,128,BanderaBrown,0.21588945388793945,1.0,1.0,1.0
256,768,768,train,128,BanderaBrown,0.20687484741210938,1.0,1.0,1.0
256,768,872,train,128,BanderaBrown,0.19217967987060547,1.0,1.0,1.0
256,872,0,train,128,BanderaBrown,0.2034473419189453,1.0,1.0,1.0
256,872,128,train,128,BanderaBrown,0.1796560287475586,1.0,1.0,1.0
256,872,256,train,128,BanderaBrown,0.16535139083862305,1.0,1.0,1.0
256,872,384,train,128,BanderaBrown,0.1821584701538086,1.0,1.0,1.0
256,872,512,train,128,BanderaBrown,0.23529434204101562,1.0,1.0,1.0
256,872,640,train,128,BanderaBrown,0.20398902893066406,1.0,1.0,1.0
256,872,768,train,128,BanderaBrown,0.2315077781677246,1.0,1.0,1.0
256,872,872,train,128,BanderaBrown,0.21966171264648438,1.0,1.0,1.0
384,0,0,train,128,BanderaBrown,0.18371915817260742,1.0,1.0,1.0
384,0,128,val,128,BanderaBrown,0.21251678466796875,1.0,1.0,1.0
384,0,256,train,128,BanderaBrown,0.20579290390014648,1.0,1.0,1.0
384,0,384,val,128,BanderaBrown,0.1936964988708496,1.0,1.0,1.0
384,0,512,train,128,BanderaBrown,0.22852468490600586,1.0,1.0,1.0
384,0,640,train,128,BanderaBrown,0.244598388671875,1.0,1.0,1.0
384,0,768,val,128,BanderaBrown,0.2649416923522949,1.0,1.0,1.0
384,0,872,train,128,BanderaBrown,0.23555517196655273,1.0,1.0,1.0
384,128,0,train,128,BanderaBrown,0.18325138092041016,1.0,1.0,1.0
384,128,128,train,128,BanderaBrown,0.2014002799987793,1.0,1.0,1.0
384,128,256,train,128,BanderaBrown,0.22447633743286133,1.0,1.0,1.0
384,128,384,val,128,BanderaBrown,0.25199222564697266,1.0,1.0,1.0
384,128,512,train,128,BanderaBrown,0.2839493751525879,1.0,1.0,1.0
384,128,640,train,128,BanderaBrown,0.25693368911743164,1.0,1.0,1.0
384,128,768,train,128,BanderaBrown,0.22293519973754883,1.0,1.0,1.0
384,128,872,train,128,BanderaBrown,0.2388443946838379,1.0,1.0,1.0
384,256,0,train,128,BanderaBrown,0.20437383651733398,1.0,1.0,1.0
384,256,128,train,128,BanderaBrown,0.2214221954345703,1.0,1.0,1.0
384,256,256,train,128,BanderaBrown,0.20801782608032227,1.0,1.0,1.0
384,256,384,train,128,BanderaBrown,0.20905113220214844,1.0,1.0,1.0
384,256,512,train,128,BanderaBrown,0.22800302505493164,1.0,1.0,1.0
384,256,640,train,128,BanderaBrown,0.2576746940612793,1.0,1.0,1.0
384,256,768,train,128,BanderaBrown,0.20936203002929688,1.0,1.0,1.0
384,256,872,val,128,BanderaBrown,0.21701955795288086,1.0,1.0,1.0
384,384,0,val,128,BanderaBrown,0.20078563690185547,1.0,1.0,1.0
384,384,128,train,128,BanderaBrown,0.2262554168701172,1.0,1.0,1.0
384,384,256,val,128,BanderaBrown,0.22099685668945312,1.0,1.0,1.0
384,384,384,val,128,BanderaBrown,0.19477605819702148,1.0,1.0,1.0
384,384,512,train,128,BanderaBrown,0.23048782348632812,1.0,1.0,1.0
384,384,640,val,128,BanderaBrown,0.22086572647094727,1.0,1.0,1.0
384,384,768,train,128,BanderaBrown,0.2428436279296875,1.0,1.0,1.0
384,384,872,val,128,BanderaBrown,0.22599124908447266,1.0,1.0,1.0
384,512,0,train,128,BanderaBrown,0.22355890274047852,1.0,1.0,1.0
384,512,128,val,128,BanderaBrown,0.2156820297241211,1.0,1.0,1.0
384,512,256,train,128,BanderaBrown,0.24611854553222656,1.0,1.0,1.0
384,512,384,train,128,BanderaBrown,0.22838830947875977,1.0,1.0,1.0
384,512,512,train,128,BanderaBrown,0.20552396774291992,1.0,1.0,1.0
384,512,640,train,128,BanderaBrown,0.2218151092529297,1.0,1.0,1.0
384,512,768,train,128,BanderaBrown,0.2150135040283203,1.0,1.0,1.0
384,512,872,val,128,BanderaBrown,0.2084660530090332,1.0,1.0,1.0
384,640,0,train,128,BanderaBrown,0.18215370178222656,1.0,1.0,1.0
384,640,128,train,128,BanderaBrown,0.22624540328979492,1.0,1.0,1.0
384,640,256,train,128,BanderaBrown,0.21189403533935547,1.0,1.0,1.0
384,640,384,train,128,BanderaBrown,0.2576017379760742,1.0,1.0,1.0
384,640,512,train,128,BanderaBrown,0.2399158477783203,1.0,1.0,1.0
384,640,640,train,128,BanderaBrown,0.1978764533996582,1.0,1.0,1.0
384,640,768,train,128,BanderaBrown,0.2315073013305664,1.0,1.0,1.0
384,640,872,val,128,BanderaBrown,0.24126577377319336,1.0,1.0,1.0
384,768,0,train,128,BanderaBrown,0.19899511337280273,1.0,1.0,1.0
384,768,128,train,128,BanderaBrown,0.21230077743530273,1.0,1.0,1.0
384,768,256,train,128,BanderaBrown,0.2017345428466797,1.0,1.0,1.0
384,768,384,train,128,BanderaBrown,0.21975994110107422,1.0,1.0,1.0
384,768,512,train,128,BanderaBrown,0.23215007781982422,1.0,1.0,1.0
384,768,640,train,128,BanderaBrown,0.2406787872314453,1.0,1.0,1.0
384,768,768,val,128,BanderaBrown,0.22442626953125,1.0,1.0,1.0
384,768,872,train,128,BanderaBrown,0.23481225967407227,1.0,1.0,1.0
384,872,0,train,128,BanderaBrown,0.21020269393920898,1.0,1.0,1.0
384,872,128,train,128,BanderaBrown,0.20287704467773438,1.0,1.0,1.0
384,872,256,train,128,BanderaBrown,0.25487470626831055,1.0,1.0,1.0
384,872,384,train,128,BanderaBrown,0.25832557678222656,1.0,1.0,1.0
384,872,512,train,128,BanderaBrown,0.23695993423461914,1.0,1.0,1.0
384,872,640,train,128,BanderaBrown,0.22700738906860352,1.0,1.0,1.0
384,872,768,train,128,BanderaBrown,0.24202632904052734,1.0,1.0,1.0
384,872,872,val,128,BanderaBrown,0.1957411766052246,1.0,1.0,1.0
512,0,0,train,128,BanderaBrown,0.20808649063110352,1.0,1.0,1.0
512,0,128,train,128,BanderaBrown,0.17842769622802734,1.0,1.0,1.0
512,0,256,train,128,BanderaBrown,0.19920635223388672,1.0,1.0,1.0
512,0,384,train,128,BanderaBrown,0.24350547790527344,1.0,1.0,1.0
512,0,512,train,128,BanderaBrown,0.21340703964233398,1.0,1.0,1.0
512,0,640,train,128,BanderaBrown,0.24020051956176758,1.0,1.0,1.0
512,0,768,train,128,BanderaBrown,0.21906042098999023,1.0,1.0,1.0
512,0,872,train,128,BanderaBrown,0.2089381217956543,1.0,1.0,1.0
512,128,0,train,128,BanderaBrown,0.19573593139648438,1.0,1.0,1.0
512,128,128,train,128,BanderaBrown,0.18011093139648438,1.0,1.0,1.0
512,128,256,train,128,BanderaBrown,0.1995534896850586,1.0,1.0,1.0
512,128,384,train,128,BanderaBrown,0.22182178497314453,1.0,1.0,1.0
512,128,512,train,128,BanderaBrown,0.18013572692871094,1.0,1.0,1.0
512,128,640,train,128,BanderaBrown,0.2101731300354004,1.0,1.0,1.0
512,128,768,val,128,BanderaBrown,0.25767040252685547,1.0,1.0,1.0
512,128,872,train,128,BanderaBrown,0.20492935180664062,1.0,1.0,1.0
512,256,0,train,128,BanderaBrown,0.2059316635131836,1.0,1.0,1.0
512,256,128,train,128,BanderaBrown,0.2301182746887207,1.0,1.0,1.0
512,256,256,train,128,BanderaBrown,0.22435760498046875,1.0,1.0,1.0
512,256,384,train,128,BanderaBrown,0.1878833770751953,1.0,1.0,1.0
512,256,512,val,128,BanderaBrown,0.20123624801635742,1.0,1.0,1.0
512,256,640,train,128,BanderaBrown,0.21651029586791992,1.0,1.0,1.0
512,256,768,train,128,BanderaBrown,0.20911931991577148,1.0,1.0,1.0
512,256,872,train,128,BanderaBrown,0.22475337982177734,1.0,1.0,1.0
512,384,0,val,128,BanderaBrown,0.21290206909179688,1.0,1.0,1.0
512,384,128,train,128,BanderaBrown,0.20142364501953125,1.0,1.0,1.0
512,384,256,train,128,BanderaBrown,0.1637253761291504,1.0,1.0,1.0
512,384,384,train,128,BanderaBrown,0.2019977569580078,1.0,1.0,1.0
512,384,512,val,128,BanderaBrown,0.21202468872070312,1.0,1.0,1.0
512,384,640,train,128,BanderaBrown,0.206939697265625,1.0,1.0,1.0
512,384,768,train,128,BanderaBrown,0.19263601303100586,1.0,1.0,1.0
512,384,872,train,128,BanderaBrown,0.19365787506103516,1.0,1.0,1.0
512,512,0,train,128,BanderaBrown,0.2124943733215332,1.0,1.0,1.0
512,512,128,train,128,BanderaBrown,0.20324468612670898,1.0,1.0,1.0
512,512,256,train,128,BanderaBrown,0.21117544174194336,1.0,1.0,1.0
512,512,384,val,128,BanderaBrown,0.25704240798950195,1.0,1.0,1.0
512,512,512,train,128,BanderaBrown,0.20916080474853516,1.0,1.0,1.0
512,512,640,train,128,BanderaBrown,0.19263172149658203,1.0,1.0,1.0
512,512,768,train,128,BanderaBrown,0.20838022232055664,1.0,1.0,1.0
512,512,872,train,128,BanderaBrown,0.20531558990478516,1.0,1.0,1.0
512,640,0,train,128,BanderaBrown,0.19433021545410156,1.0,1.0,1.0
512,640,128,train,128,BanderaBrown,0.1951441764831543,1.0,1.0,1.0
512,640,256,train,128,BanderaBrown,0.23170185089111328,1.0,1.0,1.0
512,640,384,train,128,BanderaBrown,0.24885034561157227,1.0,1.0,1.0
512,640,512,train,128,BanderaBrown,0.20203542709350586,1.0,1.0,1.0
512,640,640,train,128,BanderaBrown,0.21668529510498047,1.0,1.0,1.0
512,640,768,train,128,BanderaBrown,0.1720600128173828,1.0,1.0,1.0
512,640,872,train,128,BanderaBrown,0.2097911834716797,1.0,1.0,1.0
512,768,0,val,128,BanderaBrown,0.23746442794799805,1.0,1.0,1.0
512,768,128,train,128,BanderaBrown,0.2489180564880371,1.0,1.0,1.0
512,768,256,train,128,BanderaBrown,0.200897216796875,1.0,1.0,1.0
512,768,384,train,128,BanderaBrown,0.22906780242919922,1.0,1.0,1.0
512,768,512,train,128,BanderaBrown,0.21113824844360352,1.0,1.0,1.0
512,768,640,train,128,BanderaBrown,0.24495553970336914,1.0,1.0,1.0
512,768,768,train,128,BanderaBrown,0.21844100952148438,1.0,1.0,1.0
512,768,872,val,128,BanderaBrown,0.2249927520751953,1.0,1.0,1.0
512,872,0,train,128,BanderaBrown,0.22570323944091797,1.0,1.0,1.0
512,872,128,train,128,BanderaBrown,0.2197275161743164,1.0,1.0,1.0
512,872,256,train,128,BanderaBrown,0.1965961456298828,1.0,1.0,1.0
512,872,384,train,128,BanderaBrown,0.2411799430847168,1.0,1.0,1.0
512,872,512,train,128,BanderaBrown,0.23489856719970703,1.0,1.0,1.0
512,872,640,val,128,BanderaBrown,0.23477649688720703,1.0,1.0,1.0
512,872,768,val,128,BanderaBrown,0.21764516830444336,1.0,1.0,1.0
512,872,872,train,128,BanderaBrown,0.19186925888061523,1.0,1.0,1.0
640,0,0,train,128,BanderaBrown,0.19978761672973633,1.0,1.0,1.0
640,0,128,val,128,BanderaBrown,0.19202280044555664,1.0,1.0,1.0
640,0,256,val,128,BanderaBrown,0.18762731552124023,1.0,1.0,1.0
640,0,384,train,128,BanderaBrown,0.1921520233154297,1.0,1.0,1.0
640,0,512,val,128,BanderaBrown,0.19411802291870117,1.0,1.0,1.0
640,0,640,train,128,BanderaBrown,0.21901321411132812,1.0,1.0,1.0
640,0,768,train,128,BanderaBrown,0.20853948593139648,1.0,1.0,1.0
640,0,872,train,128,BanderaBrown,0.19837331771850586,1.0,1.0,1.0
640,128,0,val,128,BanderaBrown,0.14749908447265625,1.0,1.0,1.0
640,128,128,train,128,BanderaBrown,0.25693273544311523,1.0,1.0,1.0
640,128,256,train,128,BanderaBrown,0.17871570587158203,1.0,1.0,1.0
640,128,384,train,128,BanderaBrown,0.18386077880859375,1.0,1.0,1.0
640,128,512,val,128,BanderaBrown,0.2107853889465332,1.0,1.0,1.0
640,128,640,train,128,BanderaBrown,0.2243962287902832,1.0,1.0,1.0
640,128,768,val,128,BanderaBrown,0.20586109161376953,1.0,1.0,1.0
640,128,872,train,128,BanderaBrown,0.2031698226928711,1.0,1.0,1.0
640,256,0,train,128,BanderaBrown,0.19066810607910156,1.0,1.0,1.0
640,256,128,train,128,BanderaBrown,0.20359277725219727,1.0,1.0,1.0
640,256,256,train,128,BanderaBrown,0.1926126480102539,1.0,1.0,1.0
640,256,384,val,128,BanderaBrown,0.20750904083251953,1.0,1.0,1.0
640,256,512,train,128,BanderaBrown,0.2004556655883789,1.0,1.0,1.0
640,256,640,train,128,BanderaBrown,0.1965651512145996,1.0,1.0,1.0
640,256,768,val,128,BanderaBrown,0.1987929344177246,1.0,1.0,1.0
640,256,872,train,128,BanderaBrown,0.19526958465576172,1.0,1.0,1.0
640,384,0,train,128,BanderaBrown,0.19746828079223633,1.0,1.0,1.0
640,384,128,train,128,BanderaBrown,0.21086597442626953,1.0,1.0,1.0
640,384,256,val,128,BanderaBrown,0.17735815048217773,1.0,1.0,1.0
640,384,384,val,128,BanderaBrown,0.20630216598510742,1.0,1.0,1.0
640,384,512,val,128,BanderaBrown,0.23968791961669922,1.0,1.0,1.0
640,384,640,train,128,BanderaBrown,0.22259283065795898,1.0,1.0,1.0
640,384,768,val,128,BanderaBrown,0.21470308303833008,1.0,1.0,1.0
640,384,872,val,128,BanderaBrown,0.2140340805053711,1.0,1.0,1.0
640,512,0,train,128,BanderaBrown,0.20709753036499023,1.0,1.0,1.0
640,512,128,train,128,BanderaBrown,0.2221851348876953,1.0,1.0,1.0
640,512,256,train,128,BanderaBrown,0.22010326385498047,1.0,1.0,1.0
640,512,384,train,128,BanderaBrown,0.20785999298095703,1.0,1.0,1.0
640,512,512,train,128,BanderaBrown,0.2174067497253418,1.0,1.0,1.0
