z,y,x,split,cube_size,rock,porosity,percolates_z,percolates_y,percolates_x
0,128,448,train,64,BanderaBrown,0.18314361572265625,1.0,1.0,1.0
0,128,512,train,64,BanderaBrown,0.13991546630859375,0.0,1.0,1.0
0,128,576,train,64,BanderaBrown,0.17813873291015625,1.0,1.0,1.0
0,128,640,train,64,BanderaBrown,0.20926284790039062,1.0,1.0,1.0
0,128,704,train,64,BanderaBrown,0.21582412719726562,1.0,1.0,1.0
0,128,768,train,64,BanderaBrown,0.1574859619140625,0.0,1.0,1.0
0,128,832,train,64,BanderaBrown,0.2889137268066406,1.0,1.0,1.0
0,128,896,train,64,BanderaBrown,0.17569732666015625,1.0,1.0,1.0
0,128,936,train,64,BanderaBrown,0.22113418579101562,1.0,1.0,1.0
0,192,0,train,64,BanderaBrown,0.19550323486328125,1.0,1.0,1.0
0,192,64,train,64,BanderaBrown,0.14390945434570312,0.0,1.0,0.0
0,192,128,train,64,BanderaBrown,0.18485641479492188,1.0,1.0,1.0
0,192,192,train,64,BanderaBrown,0.15999221801757812,1.0,1.0,1.0
0,192,256,train,64,BanderaBrown,0.20849609375,0.0,1.0,1.0
0,192,320,train,64,BanderaBrown,0.2841453552246094,1.0,1.0,1.0
0,192,384,train,64,BanderaBrown,0.3210868835449219,1.0,1.0,1.0
0,192,448,train,64,BanderaBrown,0.1908416748046875,1.0,1.0,1.0
0,192,512,train,64,BanderaBrown,0.20508956909179688,1.0,1.0,1.0
0,192,576,train,64,BanderaBrown,0.20905303955078125,1.0,1.0,1.0
0,192,640,train,64,BanderaBrown,0.22893905639648438,1.0,1.0,1.0
0,192,704,train,64,BanderaBrown,0.16395187377929688,1.0,1.0,1.0
0,192,768,train,64,BanderaBrown,0.15334320068359375,1.0,1.0,1.0
0,192,832,train,64,BanderaBrown,0.20857620239257812,1.0,1.0,1.0
0,192,896,train,64,BanderaBrown,0.19691085815429688,1.0,1.0,1.0
0,192,936,train,64,BanderaBrown,0.20496749877929688,1.0,1.0,1.0
0,256,0,train,64,BanderaBrown,0.19704055786132812,1.0,1.0,1.0
0,256,64,train,64,BanderaBrown,0.23954391479492188,1.0,1.0,1.0
0,256,128,train,64,BanderaBrown,0.13344192504882812,1.0,1.0,1.0
0,256,192,train,64,BanderaBrown,0.1948699951171875,1.0,1.0,1.0
0,256,256,train,64,BanderaBrown,0.18494796752929688,1.0,1.0,0.0
0,256,320,train,64,BanderaBrown,0.10617446899414062,1.0,0.0,1.0
0,256,384,train,64,BanderaBrown,0.23332595825195312,1.0,1.0,1.0
0,256,448,train,64,BanderaBrown,0.28861236572265625,1.0,1.0,1.0
0,256,512,train,64,BanderaBrown,0.3247108459472656,1.0,1.0,1.0
0,256,576,train,64,BanderaBrown,0.223846435546875,1.0,1.0,1.0
0,256,640,train,64,BanderaBrown,0.2620964050292969,1.0,1.0,1.0
0,256,704,train,64,BanderaBrown,0.3151397705078125,1.0,1.0,1.0
0,256,768,train,64,BanderaBrown,0.2013702392578125,1.0,1.0,1.0
0,256,832,train,64,BanderaBrown,0.2507781982421875,1.0,1.0,1.0
0,256,896,train,64,BanderaBrown,0.21364593505859375,1.0,1.0,1.0
0,256,936,train,64,BanderaBrown,0.17816162109375,1.0,1.0,1.0
0,320,0,train,64,BanderaBrown,0.19751358032226562,0.0,1.0,1.0
0,320,64,train,64,BanderaBrown,0.14291000366210938,1.0,1.0,1.0
0,320,128,train,64,BanderaBrown,0.19336318969726562,1.0,1.0,1.0
0,320,192,train,64,BanderaBrown,0.17167282104492188,1.0,1.0,1.0
0,320,256,train,64,BanderaBrown,0.22738265991210938,1.0,1.0,1.0
0,320,320,train,64,BanderaBrown,0.28597259521484375,1.0,1.0,1.0
0,320,384,train,64,BanderaBrown,0.24501419067382812,1.0,1.0,1.0
0,320,448,train,64,BanderaBrown,0.28888702392578125,1.0,1.0,1.0
0,320,512,train,64,BanderaBrown,0.278564453125,1.0,1.0,1.0
0,320,576,train,64,BanderaBrown,0.28771209716796875,1.0,1.0,1.0
0,320,640,train,64,BanderaBrown,0.29604339599609375,1.0,1.0,1.0
0,320,704,train,64,BanderaBrown,0.2821159362792969,1.0,1.0,1.0
0,320,768,train,64,BanderaBrown,0.22678375244140625,1.0,1.0,1.0
0,320,832,train,64,BanderaBrown,0.233428955078125,1.0,1.0,1.0
0,320,896,train,64,BanderaBrown,0.27089691162109375,0.0,1.0,1.0
0,320,936,train,64,BanderaBrown,0.15169525146484375,1.0,1.0,1.0
0,384,0,train,64,BanderaBrown,0.22109222412109375,1.0,1.0,1.0
0,384,64,train,64,BanderaBrown,0.1254730224609375,0.0,1.0,1.0
0,384,128,train,64,BanderaBrown,0.10961151123046875,0.0,0.0,1.0
0,384,192,train,64,BanderaBrown,0.241912841796875,1.0,1.0,1.0
0,384,256,train,64,BanderaBrown,0.20494842529296875,1.0,1.0,1.0
0,384,320,train,64,BanderaBrown,0.20893096923828125,1.0,1.0,1.0
0,384,384,train,64,BanderaBrown,0.2308807373046875,1.0,1.0,1.0
0,384,448,train,64,BanderaBrown,0.37818145751953125,1.0,1.0,1.0
0,384,512,train,64,BanderaBrown,0.2196807861328125,1.0,1.0,1.0
0,384,576,train,64,BanderaBrown,0.13959503173828125,0.0,1.0,1.0
0,384,640,train,64,BanderaBrown,0.2236785888671875,1.0,1.0,1.0
0,384,704,train,64,BanderaBrown,0.20820236206054688,1.0,1.0,1.0
0,384,768,train,64,BanderaBrown,0.2365264892578125,1.0,1.0,1.0
0,384,832,train,64,BanderaBrown,0.22903823852539062,1.0,1.0,1.0
0,384,896,train,64,BanderaBrown,0.3068580627441406,1.0,1.0,1.0
0,384,936,train,64,BanderaBrown,0.2248077392578125,1.0,1.0,1.0
0,448,0,train,64,BanderaBrown,0.23189544677734375,1.0,1.0,1.0
0,448,64,train,64,BanderaBrown,0.19298934936523438,1.0,1.0,1.0
0,448,128,train,64,BanderaBrown,0.14844894409179688,1.0,0.0,1.0
0,448,192,train,64,BanderaBrown,0.20631790161132812,1.0,1.0,1.0
0,448,256,train,64,BanderaBrown,0.3303413391113281,1.0,1.0,1.0
0,448,320,train,64,BanderaBrown,0.2670440673828125,1.0,1.0,1.0
0,448,384,train,64,BanderaBrown,0.15834808349609375,1.0,1.0,1.0
0,448,448,train,64,BanderaBrown,0.19925689697265625,1.0,1.0,1.0
0,448,512,train,64,BanderaBrown,0.214752197265625,1.0,1.0,1.0
0,448,576,train,64,BanderaBrown,0.32186126708984375,1.0,1.0,1.0
0,448,640,train,64,BanderaBrown,0.236328125,1.0,1.0,1.0
0,448,704,train,64,BanderaBrown,0.2576637268066406,1.0,1.0,1.0
0,448,768,train,64,BanderaBrown,0.227386474609375,1.0,1.0,1.0
0,448,832,train,64,BanderaBrown,0.20377349853515625,1.0,1.0,1.0
0,448,896,train,64,BanderaBrown,0.18783187866210938,1.0,1.0,1.0
0,448,936,train,64,BanderaBrown,0.22727203369140625,1.0,1.0,1.0
0,512,0,train,64,BanderaBrown,0.18890380859375,1.0,1.0,1.0
0,512,64,train,64,BanderaBrown,0.2642021179199219,1.0,1.0,1.0
0,512,128,train,64,BanderaBrown,0.2030029296875,1.0,1.0,1.0
0,512,192,train,64,BanderaBrown,0.19447708129882812,1.0,1.0,1.0
0,512,256,train,64,BanderaBrown,0.24016571044921875,1.0,1.0,1.0
0,512,320,train,64,BanderaBrown,0.19907760620117188,1.0,1.0,1.0
0,512,384,train,64,BanderaBrown,0.18683624267578125,1.0,1.0,1.0
0,512,448,train,64,BanderaBrown,0.20293426513671875,1.0,1.0,1.0
0,512,512,train,64,BanderaBrown,0.18238449096679688,1.0,1.0,1.0
0,512,576,train,64,BanderaBrown,0.1700592041015625,1.0,1.0,1.0
0,512,640,train,64,BanderaBrown,0.21764755249023438,1.0,1.0,1.0
0,512,704,train,64,BanderaBrown,0.16949844360351562,1.0,1.0,1.0
0,512,768,train,64,BanderaBrown,0.22539138793945312,1.0,1.0,1.0
0,512,832,train,64,BanderaBrown,0.17825698852539062,1.0,1.0,1.0
0,512,896,train,64,BanderaBrown,0.1553497314453125,1.0,1.0,1.0
0,512,936,train,64,BanderaBrown,0.14716720581054688,1.0,1.0,1.0
0,576,0,train,64,BanderaBrown,0.22872161865234375,1.0,1.0,1.0
0,576,64,train,64,BanderaBrown,0.2590789794921875,1.0,1.0,1.0
0,576,128,train,64,BanderaBrown,0.21511077880859375,1.0,1.0,1.0
0,576,192,train,64,BanderaBrown,0.2119903564453125,1.0,1.0,1.0
0,576,256,train,64,BanderaBrown,0.3586463928222656,1.0,1.0,1.0
0,576,320,train,64,BanderaBrown,0.2785072326660156,1.0,1.0,1.0
0,576,384,train,64,BanderaBrown,0.17937469482421875,1.0,1.0,1.0
0,576,448,train,64,BanderaBrown,0.1864471435546875,1.0,1.0,1.0
0,576,512,train,64,BanderaBrown,0.2962646484375,1.0,1.0,1.0
0,576,576,train,64,BanderaBrown,0.2368621826171875,1.0,1.0,1.0
0,576,640,train,64,BanderaBrown,0.17781829833984375,1.0,1.0,1.0
0,576,704,train,64,BanderaBrown,0.2475433349609375,1.0,1.0,1.0
0,576,768,train,64,BanderaBrown,0.219818115234375,1.0,1.0,1.0
0,576,832,train,64,BanderaBrown,0.159423828125,1.0,0.0,1.0
0,576,896,train,64,BanderaBrown,0.2637062072753906,1.0,1.0,1.0
0,576,936,train,64,BanderaBrown,0.19681930541992188,1.0,1.0,1.0
0,640,0,train,64,BanderaBrown,0.16516876220703125,1.0,1.0,1.0
0,640,64,train,64,BanderaBrown,0.18861007690429688,1.0,1.0,1.0
0,640,128,train,64,BanderaBrown,0.2098541259765625,1.0,1.0,1.0
0,640,192,train,64,BanderaBrown,0.13374710083007812,1.0,1.0,1.0
0,640,256,train,64,BanderaBrown,0.1563873291015625,0.0,1.0,1.0
0,640,320,train,64,BanderaBrown,0.35009002685546875,1.0,1.0,1.0
0,640,384,train,64,BanderaBrown,0.2551612854003906,1.0,1.0,1.0
0,640,448,train,64,BanderaBrown,0.3186759948730469,1.0,1.0,1.0
0,640,512,train,64,BanderaBrown,0.2584190368652344,1.0,1.0,1.0
0,640,576,train,64,BanderaBrown,0.19753265380859375,1.0,1.0,1.0
0,640,640,train,64,BanderaBrown,0.228851318359375,1.0,1.0,1.0
0,640,704,train,64,BanderaBrown,0.25737762451171875,1.0,1.0,1.0
0,640,768,train,64,BanderaBrown,0.249755859375,1.0,1.0,1.0
0,640,832,train,64,BanderaBrown,0.30246734619140625,1.0,1.0,1.0
0,640,896,train,64,BanderaBrown,0.19227218627929688,1.0,1.0,1.0
0,640,936,train,64,BanderaBrown,0.2574882507324219,1.0,1.0,1.0
0,704,0,train,64,BanderaBrown,0.167816162109375,1.0,1.0,1.0
0,704,64,train,64,BanderaBrown,0.18947601318359375,1.0,1.0,0.0
0,704,128,train,64,BanderaBrown,0.17173004150390625,1.0,1.0,1.0
0,704,192,train,64,BanderaBrown,0.16343307495117188,1.0,1.0,1.0
0,704,256,train,64,BanderaBrown,0.17938995361328125,1.0,1.0,1.0
0,704,320,train,64,BanderaBrown,0.20694732666015625,1.0,1.0,1.0
0,704,384,train,64,BanderaBrown,0.35019683837890625,1.0,1.0,1.0
0,704,448,train,64,BanderaBrown,0.3090019226074219,1.0,1.0,1.0
0,704,512,train,64,BanderaBrown,0.2315521240234375,1.0,1.0,1.0
0,704,576,train,64,BanderaBrown,0.2064056396484375,1.0,1.0,1.0
0,704,640,train,64,BanderaBrown,0.20777130126953125,1.0,1.0,1.0
0,704,704,train,64,BanderaBrown,0.29593658447265625,1.0,1.0,1.0
0,704,768,train,64,BanderaBrown,0.16200637817382812,1.0,1.0,1.0
0,704,832,train,64,BanderaBrown,0.2574272155761719,1.0,1.0,1.0
0,704,896,train,64,BanderaBrown,0.2596092224121094,1.0,1.0,1.0
0,704,936,train,64,BanderaBrown,0.3052635192871094,1.0,1.0,1.0
0,768,0,train,64,BanderaBrown,0.068267822265625,1.0,0.0,0.0
0,768,64,train,64,BanderaBrown,0.14057159423828125,1.0,0.0,1.0
0,768,128,train,64,BanderaBrown,0.14087677001953125,0.0,1.0,1.0
0,768,192,train,64,BanderaBrown,0.17905044555664062,0.0,1.0,1.0
0,768,256,train,64,BanderaBrown,0.293701171875,1.0,1.0,1.0
0,768,320,train,64,BanderaBrown,0.2080230712890625,1.0,1.0,1.0
0,768,384,train,64,BanderaBrown,0.18677520751953125,1.0,1.0,1.0
0,768,448,train,64,BanderaBrown,0.24431610107421875,1.0,1.0,1.0
0,768,512,train,64,BanderaBrown,0.2563133239746094,1.0,1.0,1.0
0,768,576,train,64,BanderaBrown,0.16924667358398438,1.0,1.0,1.0
0,768,640,train,64,BanderaBrown,0.22171401977539062,1.0,1.0,1.0
0,768,704,train,64,BanderaBrown,0.28386688232421875,1.0,1.0,1.0
0,768,768,train,64,BanderaBrown,0.189849853515625,0.0,1.0,1.0
0,768,832,train,64,BanderaBrown,0.24158859252929688,1.0,1.0,1.0
0,768,896,train,64,BanderaBrown,0.25566864013671875,1.0,1.0,1.0
0,768,936,train,64,BanderaBrown,0.29454803466796875,1.0,1.0,1.0
0,832,0,train,64,BanderaBrown,0.10181808471679688,1.0,1.0,1.0
0,832,64,train,64,BanderaBrown,0.0882110595703125,1.0,0.0,0.0
0,832,128,train,64,BanderaBrown,0.202606201171875,1.0,1.0,1.0
0,832,192,train,64,BanderaBrown,0.222442626953125,1.0,1.0,1.0
0,832,256,train,64,BanderaBrown,0.2601814270019531,1.0,1.0,1.0
0,832,320,train,64,BanderaBrown,0.18352890014648438,0.0,1.0,1.0
0,832,384,train,64,BanderaBrown,0.24367523193359375,1.0,1.0,1.0
0,832,448,train,64,BanderaBrown,0.23676300048828125,1.0,1.0,1.0
0,832,512,train,64,BanderaBrown,0.3431510925292969,1.0,1.0,1.0
0,832,576,train,64,BanderaBrown,0.22164535522460938,1.0,1.0,1.0
0,832,640,train,64,BanderaBrown,0.17521286010742188,1.0,1.0,1.0
0,832,704,train,64,BanderaBrown,0.23551177978515625,1.0,1.0,1.0
0,832,768,train,64,BanderaBrown,0.20811080932617188,1.0,1.0,1.0
0,832,832,train,64,BanderaBrown,0.19980239868164062,1.0,1.0,1.0
0,832,896,train,64,BanderaBrown,0.2625579833984375,1.0,1.0,1.0
0,832,936,train,64,BanderaBrown,0.23788070678710938,1.0,1.0,1.0
0,896,0,train,64,BanderaBrown,0.22510528564453125,1.0,1.0,1.0
0,896,64,train,64,BanderaBrown,0.1558990478515625,0.0,1.0,1.0
0,896,128,train,64,BanderaBrown,0.20349884033203125,1.0,1.0,1.0
0,896,192,train,64,BanderaBrown,0.3219642639160156,1.0,1.0,1.0
0,896,256,train,64,BanderaBrown,0.2931709289550781,1.0,1.0,1.0
0,896,320,train,64,BanderaBrown,0.21909713745117188,1.0,1.0,1.0
0,896,384,train,64,BanderaBrown,0.27698516845703125,1.0,1.0,1.0
0,896,448,train,64,BanderaBrown,0.18463516235351562,1.0,1.0,1.0
0,896,512,train,64,BanderaBrown,0.21426773071289062,1.0,1.0,1.0
0,896,576,train,64,BanderaBrown,0.2225494384765625,1.0,1.0,1.0
0,896,640,train,64,BanderaBrown,0.18439865112304688,1.0,1.0,1.0
0,896,704,train,64,BanderaBrown,0.1959991455078125,1.0,1.0,1.0
0,896,768,train,64,BanderaBrown,0.19207763671875,1.0,1.0,1.0
0,896,832,train,64,BanderaBrown,0.23202133178710938,1.0,1.0,1.0
0,896,896,train,64,BanderaBrown,0.3239593505859375,1.0,1.0,1.0
0,896,936,train,64,BanderaBrown,0.3085517883300781,1.0,1.0,1.0
0,936,0,train,64,BanderaBrown,0.17829132080078125,1.0,1.0,1.0
0,936,64,train,64,BanderaBrown,0.13467788696289062,1.0,0.0,1.0
0,936,128,train,64,BanderaBrown,0.16145706176757812,1.0,1.0,1.0
0,936,192,train,64,BanderaBrown,0.2558555603027344,1.0,1.0,1.0
0,936,256,train,64,BanderaBrown,0.1694488525390625,1.0,1.0,1.0
0,936,320,train,64,BanderaBrown,0.2593498229980469,1.0,1.0,1.0
0,936,384,train,64,BanderaBrown,0.2627105712890625,1.0,1.0,1.0
0,936,448,train,64,BanderaBrown,0.2011566162109375,1.0,1.0,1.0
0,936,512,train,64,BanderaBrown,0.19309616088867188,1.0,1.0,1.0
0,936,576,train,64,BanderaBrown,0.2347259521484375,1.0,1.0,1.0
0,936,640,train,64,BanderaBrown,0.20845413208007812,1.0,1.0,1.0
0,936,704,train,64,BanderaBrown,0.22668075561523438,1.0,1.0,1.0
0,936,768,train,64,BanderaBrown,0.1884918212890625,1.0,1.0,1.0
0,936,832,train,64,BanderaBrown,0.2837066650390625,1.0,1.0,1.0
0,936,896,train,64,BanderaBrown,0.2330322265625,1.0,1.0,1.0
0,936,936,train,64,BanderaBrown,0.24222946166992188,1.0,1.0,1.0
64,0,0,train,64,BanderaBrown,0.14656448364257812,1.0,1.0,1.0
64,0,64,train,64,BanderaBrown,0.20982742309570312,1.0,1.0,1.0
64,0,128,train,64,BanderaBrown,0.20582962036132812,1.0,1.0,1.0
64,0,192,train,64,BanderaBrown,0.1586761474609375,0.0,1.0,1.0
64,0,256,train,64,BanderaBrown,0.16179275512695312,0.0,1.0,1.0
64,0,320,train,64,BanderaBrown,0.2705535888671875,1.0,1.0,1.0
64,0,384,train,64,BanderaBrown,0.1695709228515625,1.0,1.0,1.0
64,0,448,train,64,BanderaBrown,0.21894454956054688,1.0,1.0,1.0
64,0,512,train,64,BanderaBrown,0.18021774291992188,1.0,1.0,1.0
64,0,576,train,64,BanderaBrown,0.21466064453125,1.0,1.0,1.0
64,0,640,train,64,BanderaBrown,0.205413818359375,1.0,1.0,1.0
64,0,704,train,64,BanderaBrown,0.2723731994628906,1.0,1.0,1.0
64,0,768,train,64,BanderaBrown,0.24894332885742188,1.0,1.0,1.0
64,0,832,train,64,BanderaBrown,0.19460296630859375,1.0,1.0,1.0
64,0,896,train,64,BanderaBrown,0.23926925659179688,1.0,1.0,1.0
64,0,936,train,64,BanderaBrown,0.21535110473632812,1.0,1.0,1.0
64,64,0,train,64,BanderaBrown,0.17226791381835938,1.0,1.0,1.0
64,64,64,train,64,BanderaBrown,0.1743011474609375,1.0,1.0,1.0
64,64,128,train,64,BanderaBrown,0.17398452758789062,1.0,1.0,1.0
64,64,192,train,64,BanderaBrown,0.19498825073242188,0.0,1.0,1.0
64,64,256,train,64,BanderaBrown,0.24591827392578125,1.0,1.0,1.0
64,64,320,train,64,BanderaBrown,0.22719192504882812,1.0,1.0,1.0
64,64,384,train,64,BanderaBrown,0.19102096557617188,1.0,1.0,1.0
64,64,448,train,64,BanderaBrown,0.230194091796875,1.0,1.0,1.0
64,64,512,train,64,BanderaBrown,0.19641494750976562,1.0,1.0,1.0
64,64,576,train,64,BanderaBrown,0.2586326599121094,1.0,1.0,1.0
64,64,640,train,64,BanderaBrown,0.15223312377929688,1.0,1.0,1.0
64,64,704,train,64,BanderaBrown,0.1905059814453125,1.0,1.0,1.0
64,64,768,train,64,BanderaBrown,0.17386627197265625,1.0,1.0,1.0
64,64,832,train,64,BanderaBrown,0.21648406982421875,1.0,1.0,1.0
64,64,896,train,64,BanderaBrown,0.19145584106445312,1.0,1.0,1.0
64,64,936,train,64,BanderaBrown,0.19314193725585938,1.0,1.0,1.0
64,128,0,train,64,BanderaBrown,0.19414520263671875,1.0,1.0,1.0
64,128,64,train,64,BanderaBrown,0.18147659301757812,1.0,1.0,1.0
64,128,128,train,64,BanderaBrown,0.21425628662109375,1.0,1.0,1.0
64,128,192,train,64,BanderaBrown,0.12180328369140625,1.0,0.0,0.0
64,128,256,train,64,BanderaBrown,0.18060684204101562,1.0,1.0,1.0
64,128,320,train,64,BanderaBrown,0.20122528076171875,1.0,1.0,1.0
64,128,384,train,64,BanderaBrown,0.1914215087890625,1.0,1.0,1.0
64,128,448,train,64,BanderaBrown,0.24208450317382812,1.0,1.0,1.0
64,128,512,train,64,BanderaBrown,0.18151473999023438,1.0,1.0,1.0
64,128,576,train,64,BanderaBrown,0.1718292236328125,1.0,1.0,1.0
64,128,640,train,64,BanderaBrown,0.222747802734375,1.0,1.0,1.0
64,128,704,train,64,BanderaBrown,0.2636604309082031,1.0,1.0,1.0
64,128,768,train,64,BanderaBrown,0.18705368041992188,1.0,1.0,1.0
64,128,832,train,64,BanderaBrown,0.160430908203125,1.0,0.0,1.0
64,128,896,train,64,BanderaBrown,0.25940704345703125,1.0,1.0,1.0
64,128,936,train,64,BanderaBrown,0.22756195068359375,1.0,1.0,1.0
64,192,0,train,64,BanderaBrown,0.18466949462890625,1.0,1.0,1.0
64,192,64,train,64,BanderaBrown,0.19509124755859375,1.0,1.0,1.0
64,192,128,train,64,BanderaBrown,0.10190200805664062,1.0,1.0,1.0
64,192,192,train,64,BanderaBrown,0.21019744873046875,1.0,1.0,1.0
64,192,256,train,64,BanderaBrown,0.22910690307617188,1.0,1.0,1.0
64,192,320,train,64,BanderaBrown,0.3793220520019531,1.0,1.0,1.0
64,192,384,train,64,BanderaBrown,0.20038604736328125,0.0,1.0,1.0
64,192,448,train,64,BanderaBrown,0.23577880859375,1.0,1.0,1.0
64,192,512,train,64,BanderaBrown,0.1591033935546875,1.0,1.0,1.0
64,192,576,train,64,BanderaBrown,0.23273468017578125,1.0,1.0,1.0
64,192,640,train,64,BanderaBrown,0.19525146484375,1.0,1.0,1.0
64,192,704,train,64,BanderaBrown,0.17328262329101562,1.0,1.0,1.0
64,192,768,train,64,BanderaBrown,0.24151229858398438,1.0,1.0,1.0
64,192,832,train,64,BanderaBrown,0.2978401184082031,1.0,1.0,1.0
64,192,896,train,64,BanderaBrown,0.20487213134765625,1.0,1.0,1.0
64,192,936,train,64,BanderaBrown,0.19110107421875,0.0,1.0,1.0
64,256,0,train,64,BanderaBrown,0.14743423461914062,1.0,1.0,1.0
64,256,64,train,64,BanderaBrown,0.21326446533203125,1.0,1.0,1.0
64,256,128,train,64,BanderaBrown,0.2283935546875,1.0,1.0,1.0
64,256,192,train,64,BanderaBrown,0.27459716796875,1.0,1.0,1.0
64,256,256,train,64,BanderaBrown,0.33209991455078125,1.0,1.0,1.0
64,256,320,train,64,BanderaBrown,0.20156097412109375,1.0,1.0,1.0
64,256,384,train,64,BanderaBrown,0.23593521118164062,1.0,1.0,1.0
64,256,448,train,64,BanderaBrown,0.2714195251464844,1.0,1.0,1.0
64,256,512,train,64,BanderaBrown,0.22624588012695312,1.0,1.0,1.0
64,256,576,train,64,BanderaBrown,0.24658584594726562,1.0,1.0,1.0
64,256,640,train,64,BanderaBrown,0.20380020141601562,1.0,1.0,1.0
64,256,704,train,64,BanderaBrown,0.2847747802734375,1.0,1.0,1.0
64,256,768,train,64,BanderaBrown,0.22010421752929688,1.0,1.0,1.0
64,256,832,train,64,BanderaBrown,0.22544097900390625,1.0,1.0,1.0
64,256,896,train,64,BanderaBrown,0.21939849853515625,1.0,1.0,1.0
64,256,936,train,64,BanderaBrown,0.20196914672851562,1.0,1.0,1.0
64,320,0,train,64,BanderaBrown,0.2790069580078125,1.0,1.0,1.0
64,320,64,train,64,BanderaBrown,0.13866424560546875,1.0,1.0,1.0
64,320,128,train,64,BanderaBrown,0.17773818969726562,1.0,1.0,1.0
64,320,192,train,64,BanderaBrown,0.1510009765625,1.0,1.0,0.0
64,320,256,train,64,BanderaBrown,0.23479080200195312,1.0,1.0,1.0
64,320,320,train,64,BanderaBrown,0.1775665283203125,1.0,1.0,1.0
64,320,384,train,64,BanderaBrown,0.24902725219726562,1.0,1.0,1.0
64,320,448,train,64,BanderaBrown,0.1822662353515625,0.0,1.0,1.0
64,320,512,train,64,BanderaBrown,0.19104385375976562,1.0,1.0,1.0
64,320,576,train,64,BanderaBrown,0.3027381896972656,1.0,1.0,1.0
64,320,640,train,64,BanderaBrown,0.190948486328125,0.0,1.0,1.0
64,320,704,train,64,BanderaBrown,0.2537384033203125,1.0,1.0,1.0
64,320,768,train,64,BanderaBrown,0.2864418029785156,1.0,1.0,1.0
64,320,832,train,64,BanderaBrown,0.21275711059570312,1.0,1.0,1.0
64,320,896,train,64,BanderaBrown,0.20577239990234375,1.0,1.0,1.0
64,320,936,train,64,BanderaBrown,0.2566871643066406,1.0,1.0,1.0
64,384,0,train,64,BanderaBrown,0.20047378540039062,1.0,1.0,1.0
64,384,64,train,64,BanderaBrown,0.22220230102539062,0.0,1.0,0.0
64,384,128,train,64,BanderaBrown,0.15707015991210938,1.0,1.0,1.0
64,384,192,train,64,BanderaBrown,0.20280838012695312,1.0,1.0,1.0
64,384,256,train,64,BanderaBrown,0.24451065063476562,1.0,1.0,1.0
64,384,320,train,64,BanderaBrown,0.2553749084472656,1.0,1.0,1.0
