z,y,x,split,cube_size,rock,porosity,percolates_z,percolates_y,percolates_x
0,512,768,train,128,Berea,0.2226123809814453,1.0,1.0,1.0
0,512,872,val,128,Berea,0.26775312423706055,1.0,1.0,1.0
0,640,0,val,128,Berea,0.28308820724487305,1.0,1.0,1.0
0,640,128,train,128,Berea,0.20301198959350586,1.0,1.0,1.0
0,640,256,train,128,Berea,0.21410226821899414,1.0,1.0,1.0
0,640,384,train,128,Berea,0.21941804885864258,1.0,1.0,1.0
0,640,512,train,128,Berea,0.21179580688476562,1.0,1.0,1.0
0,640,640,train,128,Berea,0.20038652420043945,1.0,1.0,1.0
0,640,768,train,128,Berea,0.20556354522705078,1.0,1.0,1.0
0,640,872,train,128,Berea,0.3372068405151367,1.0,1.0,1.0
0,768,0,val,128,Berea,0.2737607955932617,1.0,1.0,1.0
0,768,128,train,128,Berea,0.19397354125976562,1.0,1.0,1.0
0,768,256,train,128,Berea,0.18162870407104492,1.0,1.0,1.0
0,768,384,train,128,Berea,0.2648005485534668,1.0,1.0,1.0
0,768,512,train,128,Berea,0.2479405403137207,1.0,1.0,1.0
0,768,640,train,128,Berea,0.2557840347290039,1.0,1.0,1.0
0,768,768,val,128,Berea,0.27114009857177734,1.0,1.0,1.0
0,768,872,train,128,Berea,0.2232656478881836,1.0,1.0,1.0
0,872,0,train,128,Berea,0.20778369903564453,1.0,1.0,1.0
0,872,128,train,128,Berea,0.2037196159362793,1.0,1.0,1.0
0,872,256,train,128,Berea,0.20500469207763672,1.0,1.0,1.0
0,872,384,train,128,Berea,0.2052783966064453,1.0,1.0,1.0
0,872,512,train,128,Berea,0.22897815704345703,1.0,1.0,1.0
0,872,640,train,128,Berea,0.20436859130859375,1.0,1.0,1.0
0,872,768,val,128,Berea,0.24422502517700195,1.0,1.0,1.0
0,872,872,train,128,Berea,0.2616877555847168,1.0,1.0,1.0
128,0,0,train,128,Berea,0.2111673355102539,1.0,1.0,1.0
128,0,128,train,128,Berea,0.19661664962768555,1.0,1.0,1.0
128,0,256,train,128,Berea,0.22676610946655273,1.0,1.0,1.0
128,0,384,train,128,Berea,0.1662445068359375,1.0,1.0,1.0
128,0,512,train,128,Berea,0.16087770462036133,1.0,1.0,1.0
128,0,640,train,128,Berea,0.1708698272705078,1.0,1.0,1.0
128,0,768,train,128,Berea,0.18972444534301758,1.0,1.0,1.0
128,0,872,val,128,Berea,0.23187780380249023,1.0,1.0,1.0
128,128,0,val,128,Berea,0.2715001106262207,1.0,1.0,1.0
128,128,128,train,128,Berea,0.25597524642944336,1.0,1.0,1.0
128,128,256,val,128,Berea,0.2216811180114746,1.0,1.0,1.0
128,128,384,train,128,Berea,0.20711755752563477,1.0,1.0,1.0
128,128,512,train,128,Berea,0.19043397903442383,1.0,1.0,1.0
128,128,640,train,128,Berea,0.16672992706298828,1.0,1.0,1.0
128,128,768,train,128,Berea,0.16853952407836914,1.0,1.0,1.0
128,128,872,val,128,Berea,0.14766836166381836,1.0,1.0,1.0
128,256,0,train,128,Berea,0.26719093322753906,1.0,1.0,1.0
128,256,128,train,128,Berea,0.24695730209350586,1.0,1.0,1.0
128,256,256,train,128,Berea,0.2115306854248047,1.0,1.0,1.0
128,256,384,train,128,Berea,0.21202468872070312,1.0,1.0,1.0
128,256,512,val,128,Berea,0.2561178207397461,1.0,1.0,1.0
128,256,640,train,128,Berea,0.23201417922973633,1.0,1.0,1.0
128,256,768,train,128,Berea,0.22576189041137695,1.0,1.0,1.0
128,256,872,train,128,Berea,0.19492578506469727,1.0,1.0,1.0
128,384,0,train,128,Berea,0.17357730865478516,1.0,1.0,1.0
128,384,128,val,128,Berea,0.2609415054321289,1.0,1.0,1.0
128,384,256,train,128,Berea,0.23914718627929688,1.0,1.0,1.0
128,384,384,val,128,Berea,0.2505922317504883,1.0,1.0,1.0
128,384,512,train,128,Berea,0.22330808639526367,1.0,1.0,1.0
128,384,640,train,128,Berea,0.21600723266601562,1.0,1.0,1.0
128,384,768,train,128,Berea,0.24299383163452148,1.0,1.0,1.0
128,384,872,train,128,Berea,0.22806596755981445,1.0,1.0,1.0
128,512,0,train,128,Berea,0.17872095108032227,1.0,1.0,1.0
128,512,128,train,128,Berea,0.2259507179260254,1.0,1.0,1.0
128,512,256,train,128,Berea,0.21166419982910156,1.0,1.0,1.0
128,512,384,train,128,Berea,0.19492244720458984,1.0,1.0,1.0
128,512,512,val,128,Berea,0.22890615463256836,1.0,1.0,1.0
128,512,640,train,128,Berea,0.20097732543945312,1.0,1.0,1.0
128,512,768,val,128,Berea,0.22039222717285156,1.0,1.0,1.0
128,512,872,train,128,Berea,0.22862911224365234,1.0,1.0,1.0
128,640,0,train,128,Berea,0.27713871002197266,1.0,1.0,1.0
128,640,128,train,128,Berea,0.28796958923339844,1.0,1.0,1.0
128,640,256,train,128,Berea,0.27135467529296875,1.0,1.0,1.0
128,640,384,train,128,Berea,0.22711467742919922,1.0,1.0,1.0
128,640,512,train,128,Berea,0.20298051834106445,1.0,1.0,1.0
128,640,640,train,128,Berea,0.25646543502807617,1.0,1.0,1.0
128,640,768,val,128,Berea,0.2430405616760254,1.0,1.0,1.0
128,640,872,train,128,Berea,0.22849369049072266,1.0,1.0,1.0
128,768,0,train,128,Berea,0.1544804573059082,1.0,1.0,1.0
128,768,128,train,128,Berea,0.2548398971557617,1.0,1.0,1.0
128,768,256,train,128,Berea,0.2230234146118164,1.0,1.0,1.0
128,768,384,train,128,Berea,0.22191524505615234,1.0,1.0,1.0
128,768,512,train,128,Berea,0.24363136291503906,1.0,1.0,1.0
128,768,640,train,128,Berea,0.25667381286621094,1.0,1.0,1.0
128,768,768,train,128,Berea,0.2904658317565918,1.0,1.0,1.0
128,768,872,train,128,Berea,0.28713560104370117,1.0,1.0,1.0
128,872,0,train,128,Berea,0.18071508407592773,1.0,1.0,1.0
128,872,128,val,128,Berea,0.27056407928466797,1.0,1.0,1.0
128,872,256,train,128,Berea,0.21016359329223633,1.0,1.0,1.0
128,872,384,train,128,Berea,0.19522762298583984,1.0,1.0,1.0
128,872,512,val,128,Berea,0.21152877807617188,1.0,1.0,1.0
128,872,640,train,128,Berea,0.29996204376220703,1.0,1.0,1.0
128,872,768,train,128,Berea,0.22777318954467773,1.0,1.0,1.0
128,872,872,train,128,Berea,0.2575044631958008,1.0,1.0,1.0
256,0,0,train,128,Berea,0.20651483535766602,1.0,1.0,1.0
256,0,128,train,128,Berea,0.2151036262512207,1.0,1.0,1.0
256,0,256,train,128,Berea,0.18178510665893555,1.0,1.0,1.0
256,0,384,train,128,Berea,0.18804454803466797,1.0,1.0,1.0
256,0,512,train,128,Berea,0.14412450790405273,1.0,0.0,1.0
256,0,640,train,128,Berea,0.1942577362060547,1.0,1.0,1.0
256,0,768,train,128,Berea,0.1786479949951172,1.0,1.0,1.0
256,0,872,train,128,Berea,0.19774818420410156,1.0,1.0,1.0
256,128,0,train,128,Berea,0.21700525283813477,1.0,1.0,1.0
256,128,128,train,128,Berea,0.15752458572387695,1.0,1.0,1.0
256,128,256,train,128,Berea,0.23834514617919922,1.0,1.0,1.0
256,128,384,train,128,Berea,0.20849037170410156,1.0,1.0,1.0
256,128,512,train,128,Berea,0.19375038146972656,1.0,1.0,1.0
256,128,640,train,128,Berea,0.26662302017211914,1.0,1.0,1.0
256,128,768,train,128,Berea,0.17082595825195312,1.0,1.0,1.0
256,128,872,train,128,Berea,0.286712646484375,1.0,1.0,1.0
256,256,0,train,128,Berea,0.19916009902954102,1.0,1.0,1.0
256,256,128,val,128,Berea,0.22014093399047852,1.0,1.0,1.0
256,256,256,train,128,Berea,0.23313474655151367,1.0,1.0,1.0
256,256,384,train,128,Berea,0.27015018463134766,1.0,1.0,1.0
256,256,512,train,128,Berea,0.2420816421508789,1.0,1.0,1.0
256,256,640,train,128,Berea,0.22987937927246094,1.0,1.0,1.0
256,256,768,train,128,Berea,0.24001550674438477,1.0,1.0,1.0
256,256,872,train,128,Berea,0.24368810653686523,1.0,1.0,1.0
256,384,0,train,128,Berea,0.21013736724853516,1.0,1.0,1.0
256,384,128,train,128,Berea,0.23377370834350586,1.0,1.0,1.0
256,384,256,train,128,Berea,0.22285175323486328,1.0,1.0,1.0
256,384,384,val,128,Berea,0.22208023071289062,1.0,1.0,1.0
256,384,512,train,128,Berea,0.25513219833374023,1.0,1.0,1.0
256,384,640,train,128,Berea,0.24387741088867188,1.0,1.0,1.0
256,384,768,train,128,Berea,0.22595453262329102,1.0,1.0,1.0
256,384,872,train,128,Berea,0.23152446746826172,1.0,1.0,1.0
256,512,0,val,128,Berea,0.1744399070739746,1.0,1.0,1.0
256,512,128,train,128,Berea,0.30151796340942383,1.0,1.0,1.0
256,512,256,train,128,Berea,0.1879749298095703,1.0,1.0,1.0
256,512,384,train,128,Berea,0.20011281967163086,1.0,1.0,1.0
256,512,512,train,128,Berea,0.17653131484985352,1.0,1.0,1.0
256,512,640,train,128,Berea,0.188629150390625,1.0,1.0,1.0
256,512,768,train,128,Berea,0.2550210952758789,1.0,1.0,1.0
256,512,872,train,128,Berea,0.2442641258239746,1.0,1.0,1.0
256,640,0,val,128,Berea,0.23062896728515625,1.0,1.0,1.0
256,640,128,train,128,Berea,0.25864410400390625,1.0,1.0,1.0
256,640,256,train,128,Berea,0.18760251998901367,1.0,1.0,1.0
256,640,384,train,128,Berea,0.23626470565795898,1.0,1.0,1.0
256,640,512,train,128,Berea,0.21262073516845703,1.0,1.0,1.0
256,640,640,val,128,Berea,0.22157812118530273,1.0,1.0,1.0
256,640,768,train,128,Berea,0.22760963439941406,1.0,1.0,1.0
256,640,872,val,128,Berea,0.21262025833129883,1.0,1.0,1.0
256,768,0,train,128,Berea,0.2242579460144043,1.0,1.0,1.0
256,768,128,val,128,Berea,0.2700023651123047,1.0,1.0,1.0
256,768,256,train,128,Berea,0.17042970657348633,1.0,1.0,1.0
256,768,384,val,128,Berea,0.20282268524169922,1.0,1.0,1.0
256,768,512,train,128,Berea,0.18946504592895508,1.0,1.0,1.0
256,768,640,val,128,Berea,0.23992061614990234,1.0,1.0,1.0
256,768,768,train,128,Berea,0.22002649307250977,1.0,1.0,1.0
256,768,872,train,128,Berea,0.25822877883911133,1.0,1.0,1.0
256,872,0,train,128,Berea,0.20248794555664062,1.0,1.0,1.0
256,872,128,train,128,Berea,0.18632078170776367,1.0,1.0,1.0
256,872,256,train,128,Berea,0.25643348693847656,1.0,1.0,1.0
256,872,384,train,128,Berea,0.2122645378112793,1.0,1.0,1.0
256,872,512,train,128,Berea,0.17697763442993164,1.0,1.0,1.0
256,872,640,train,128,Berea,0.19384241104125977,1.0,1.0,1.0
256,872,768,train,128,Berea,0.21770143508911133,1.0,1.0,1.0
256,872,872,train,128,Berea,0.18597698211669922,1.0,1.0,1.0
384,0,0,train,128,Berea,0.18358230590820312,1.0,1.0,1.0
384,0,128,val,128,Berea,0.20691633224487305,1.0,1.0,1.0
384,0,256,train,128,Berea,0.1882185935974121,1.0,1.0,1.0
384,0,384,val,128,Berea,0.2394118309020996,1.0,1.0,1.0
384,0,512,train,128,Berea,0.23525476455688477,1.0,1.0,1.0
384,0,640,train,128,Berea,0.17852354049682617,1.0,1.0,1.0
384,0,768,val,128,Berea,0.15871000289916992,1.0,1.0,1.0
384,0,872,train,128,Berea,0.16187334060668945,1.0,1.0,1.0
384,128,0,train,128,Berea,0.20122909545898438,1.0,1.0,1.0
384,128,128,train,128,Berea,0.19192266464233398,1.0,1.0,1.0
384,128,256,train,128,Berea,0.18039321899414062,1.0,1.0,1.0
384,128,384,val,128,Berea,0.2167353630065918,1.0,1.0,1.0
384,128,512,train,128,Berea,0.25826358795166016,1.0,1.0,1.0
384,128,640,train,128,Berea,0.1869807243347168,1.0,1.0,1.0
384,128,768,train,128,Berea,0.20979690551757812,1.0,1.0,1.0
384,128,872,train,128,Berea,0.18580150604248047,1.0,1.0,1.0
384,256,0,train,128,Berea,0.1650538444519043,1.0,1.0,1.0
384,256,128,train,128,Berea,0.21690940856933594,1.0,1.0,1.0
384,256,256,train,128,Berea,0.2042860984802246,1.0,1.0,1.0
384,256,384,train,128,Berea,0.1931900978088379,1.0,1.0,1.0
384,256,512,train,128,Berea,0.20830774307250977,1.0,1.0,1.0
384,256,640,train,128,Berea,0.20924615859985352,1.0,1.0,1.0
384,256,768,train,128,Berea,0.19463872909545898,1.0,1.0,1.0
384,256,872,val,128,Berea,0.26991796493530273,1.0,1.0,1.0
384,384,0,val,128,Berea,0.21131134033203125,1.0,1.0,1.0
384,384,128,train,128,Berea,0.21278810501098633,1.0,1.0,1.0
384,384,256,val,128,Berea,0.21860170364379883,1.0,1.0,1.0
384,384,384,val,128,Berea,0.19333887100219727,1.0,1.0,1.0
384,384,512,train,128,Berea,0.24578523635864258,1.0,1.0,1.0
384,384,640,val,128,Berea,0.21328210830688477,1.0,1.0,1.0
384,384,768,train,128,Berea,0.2745027542114258,1.0,1.0,1.0
384,384,872,val,128,Berea,0.1714177131652832,1.0,1.0,1.0
384,512,0,train,128,Berea,0.2196674346923828,1.0,1.0,1.0
384,512,128,val,128,Berea,0.2178058624267578,1.0,1.0,1.0
384,512,256,train,128,Berea,0.1325664520263672,1.0,0.0,1.0
384,512,384,train,128,Berea,0.24932336807250977,1.0,1.0,1.0
384,512,512,train,128,Berea,0.21043109893798828,1.0,1.0,1.0
384,512,640,train,128,Berea,0.21033573150634766,1.0,1.0,1.0
384,512,768,train,128,Berea,0.22698974609375,1.0,1.0,1.0
384,512,872,val,128,Berea,0.22686338424682617,1.0,1.0,1.0
384,640,0,train,128,Berea,0.21514177322387695,1.0,1.0,1.0
384,640,128,train,128,Berea,0.23129940032958984,1.0,1.0,1.0
384,640,256,train,128,Berea,0.1691455841064453,1.0,1.0,1.0
384,640,384,train,128,Berea,0.15802001953125,1.0,1.0,1.0
384,640,512,train,128,Berea,0.25433778762817383,1.0,1.0,1.0
384,640,640,train,128,Berea,0.2700014114379883,1.0,1.0,1.0
384,640,768,train,128,Berea,0.28561973571777344,1.0,1.0,1.0
384,640,872,val,128,Berea,0.2628970146179199,1.0,1.0,1.0
384,768,0,train,128,Berea,0.21817970275878906,1.0,1.0,1.0
384,768,128,train,128,Berea,0.20246553421020508,1.0,1.0,1.0
384,768,256,train,128,Berea,0.1890583038330078,1.0,1.0,1.0
384,768,384,train,128,Berea,0.23218297958374023,1.0,1.0,1.0
384,768,512,train,128,Berea,0.25632238388061523,1.0,1.0,1.0
384,768,640,train,128,Berea,0.24280977249145508,1.0,1.0,1.0
384,768,768,val,128,Berea,0.2154254913330078,1.0,1.0,1.0
384,768,872,train,128,Berea,0.22140169143676758,1.0,1.0,1.0
384,872,0,train,128,Berea,0.2420482635498047,1.0,1.0,1.0
384,872,128,train,128,Berea,0.21434402465820312,1.0,1.0,1.0
384,872,256,train,128,Berea,0.3123469352722168,1.0,1.0,1.0
384,872,384,train,128,Berea,0.22937965393066406,1.0,1.0,1.0
384,872,512,train,128,Berea,0.27669286727905273,1.0,1.0,1.0
384,872,640,train,128,Berea,0.19405555725097656,1.0,1.0,1.0
384,872,768,train,128,Berea,0.2366943359375,1.0,1.0,1.0
384,872,872,val,128,Berea,0.22931385040283203,1.0,1.0,1.0
512,0,0,train,128,Berea,0.19772958755493164,1.0,1.0,1.0
512,0,128,train,128,Berea,0.18645620346069336,1.0,1.0,1.0
512,0,256,train,128,Berea,0.1938943862915039,1.0,1.0,1.0
512,0,384,train,128,Berea,0.16678094863891602,1.0,1.0,1.0
512,0,512,train,128,Berea,0.2229928970336914,1.0,1.0,1.0
512,0,640,train,128,Berea,0.1919088363647461,1.0,1.0,1.0
512,0,768,train,128,Berea,0.18794488906860352,1.0,0.0,1.0
512,0,872,train,128,Berea,0.2036881446838379,1.0,1.0,1.0
512,128,0,train,128,Berea,0.2108783721923828,1.0,1.0,1.0
512,128,128,train,128,Berea,0.2131047248840332,1.0,1.0,1.0
512,128,256,train,128,Berea,0.18810272216796875,1.0,1.0,1.0
512,128,384,train,128,Berea,0.27343320846557617,1.0,1.0,1.0
512,128,512,train,128,Berea,0.2454843521118164,1.0,1.0,1.0
512,128,640,train,128,Berea,0.19985723495483398,1.0,1.0,1.0
512,128,768,val,128,Berea,0.24643993377685547,1.0,1.0,1.0
512,128,872,train,128,Berea,0.26482439041137695,1.0,1.0,1.0
512,256,0,train,128,Berea,0.23260164260864258,1.0,1.0,1.0
512,256,128,train,128,Berea,0.2209625244140625,1.0,1.0,1.0
512,256,256,train,128,Berea,0.18619441986083984,1.0,1.0,1.0
512,256,384,train,128,Berea,0.1907029151916504,1.0,1.0,1.0
512,256,512,val,128,Berea,0.1928858757019043,1.0,1.0,1.0
512,256,640,train,128,Berea,0.18611574172973633,1.0,1.0,1.0
512,256,768,train,128,Berea,0.25077104568481445,1.0,1.0,1.0
512,256,872,train,128,Berea,0.2488112449645996,1.0,1.0,1.0
512,384,0,val,128,Berea,0.1470193862915039,1.0,1.0,1.0
512,384,128,train,128,Berea,0.28733396530151367,1.0,1.0,1.0
512,384,256,train,128,Berea,0.24164199829101562,1.0,1.0,1.0
512,384,384,train,128,Berea,0.23259925842285156,1.0,1.0,1.0
512,384,512,val,128,Berea,0.23531484603881836,1.0,1.0,1.0
512,384,640,train,128,Berea,0.21210813522338867,1.0,1.0,1.0
512,384,768,train,128,Berea,0.21173429489135742,1.0,1.0,1.0
512,384,872,train,128,Berea,0.2212681770324707,1.0,1.0,1.0
512,512,0,train,128,Berea,0.19356393814086914,1.0,1.0,1.0
512,512,128,train,128,Berea,0.22313880920410156,1.0,1.0,1.0
512,512,256,train,128,Berea,0.12189531326293945,1.0,1.0,1.0
512,512,384,val,128,Berea,0.08564996719360352,1.0,1.0,1.0
512,512,512,train,128,Berea,0.16677331924438477,1.0,0.0,1.0
512,512,640,train,128,Berea,0.20426082611083984,1.0,1.0,1.0
512,512,768,train,128,Berea,0.26471567153930664,1.0,1.0,1.0
512,512,872,train,128,Berea,0.25074195861816406,1.0,1.0,1.0
512,640,0,train,128,Berea,0.2130441665649414,1.0,1.0,1.0
512,640,128,train,128,Berea,0.21813249588012695,1.0,1.0,1.0
512,640,256,train,128,Berea,0.17711353302001953,1.0,1.0,1.0
512,640,384,train,128,Berea,0.17017507553100586,1.0,1.0,1.0
512,640,512,train,128,Berea,0.23577547073364258,1.0,1.0,1.0
512,640,640,train,128,Berea,0.2655768394470215,1.0,1.0,1.0
512,640,768,train,128,Berea,0.23776769638061523,1.0,1.0,1.0
512,640,872,train,128,Berea,0.22513246536254883,1.0,1.0,1.0
512,768,0,val,128,Berea,0.2118854522705078,1.0,1.0,1.0
512,768,128,train,128,Berea,0.24766063690185547,1.0,1.0,1.0
512,768,256,train,128,Berea,0.18462276458740234,1.0,1.0,1.0
512,768,384,train,128,Berea,0.22101497650146484,1.0,1.0,1.0
512,768,512,train,128,Berea,0.28899478912353516,1.0,1.0,1.0
512,768,640,train,128,Berea,0.2390604019165039,1.0,1.0,1.0
512,768,768,train,128,Berea,0.21733617782592773,1.0,1.0,1.0
512,768,872,val,128,Berea,0.2232050895690918,1.0,1.0,1.0
512,872,0,train,128,Berea,0.15018701553344727,1.0,1.0,1.0
512,872,128,train,128,Berea,0.17218923568725586,1.0,1.0,1.0
512,872,256,train,128,Berea,0.23264026641845703,1.0,1.0,1.0
512,872,384,train,128,Berea,0.20070743560791016,1.0,1.0,1.0
512,872,512,train,128,Berea,0.2605862617492676,1.0,1.0,1.0
512,872,640,val,128,Berea,0.2117762565612793,1.0,1.0,1.0
512,872,768,val,128,Berea,0.22042465209960938,1.0,1.0,1.0
512,872,872,train,128,Berea,0.2521986961364746,1.0,1.0,1.0
640,0,0,train,128,Berea,0.199951171875,1.0,1.0,1.0
640,0,128,val,128,Berea,0.16112947463989258,1.0,1.0,1.0
640,0,256,val,128,Berea,0.23051929473876953,1.0,1.0,1.0
640,0,384,train,128,Berea,0.1578078269958496,1.0,1.0,1.0
640,0,512,val,128,Berea,0.20778846740722656,1.0,1.0,1.0
640,0,640,train,128,Berea,0.21572208404541016,1.0,1.0,1.0
640,0,768,train,128,Berea,0.15926551818847656,1.0,1.0,1.0
640,0,872,train,128,Berea,0.20658063888549805,1.0,1.0,1.0
640,128,0,val,128,Berea,0.24025726318359375,1.0,1.0,1.0
640,128,128,train,128,Berea,0.18039417266845703,1.0,1.0,1.0
640,128,256,train,128,Berea,0.22037363052368164,1.0,1.0,1.0
640,128,384,train,128,Berea,0.2064671516418457,1.0,1.0,1.0
640,128,512,val,128,Berea,0.2368607521057129,1.0,1.0,1.0
640,128,640,train,128,Berea,0.17876577377319336,1.0,1.0,1.0
640,128,768,val,128,Berea,0.19570350646972656,1.0,1.0,1.0
640,128,872,train,128,Berea,0.2188892364501953,1.0,1.0,1.0
640,256,0,train,128,Berea,0.20394611358642578,1.0,1.0,1.0
640,256,128,train,128,Berea,0.2177867889404297,1.0,1.0,1.0
640,256,256,train,128,Berea,0.22056865692138672,1.0,1.0,1.0
640,256,384,val,128,Berea,0.20424318313598633,1.0,1.0,1.0
640,256,512,train,128,Berea,0.17647504806518555,1.0,1.0,1.0
640,256,640,train,128,Berea,0.1974949836730957,1.0,1.0,1.0
640,256,768,val,128,Berea,0.22718143463134766,1.0,1.0,1.0
640,256,872,train,128,Berea,0.2626800537109375,1.0,1.0,1.0
640,384,0,train,128,Berea,0.17978191375732422,1.0,1.0,1.0
640,384,128,train,128,Berea,0.17035388946533203,1.0,1.0,1.0
640,384,256,val,128,Berea,0.20939970016479492,1.0,1.0,1.0
640,384,384,val,128,Berea,0.24379968643188477,1.0,1.0,1.0
640,384,512,val,128,Berea,0.21998834609985352,1.0,1.0,1.0
640,384,640,train,128,Berea,0.22133493423461914,1.0,1.0,1.0
640,384,768,val,128,Berea,0.2916111946105957,1.0,1.0,1.0
640,384,872,val,128,Berea,0.2030959129333496,1.0,1.0,1.0
640,512,0,train,128,Berea,0.17649173736572266,1.0,1.0,1.0
640,512,128,train,128,Berea,0.2289137840270996,1.0,1.0,1.0
640,512,256,train,128,Berea,0.2109065055847168,1.0,1.0,1.0
640,512,384,train,128,Berea,0.19450998306274414,1.0,1.0,1.0
640,512,512,train,128,Berea,0.21275901794433594,1.0,1.0,1.0
640,512,640,val,128,Berea,0.23322534561157227,1.0,1.0,1.0
640,512,768,val,128,Berea,0.1921706199645996,1.0,1.0,1.0
640,512,872,train,128,Berea,0.23913908004760742,1.0,1.0,1.0
640,640,0,val,128,Berea,0.22097206115722656,1.0,1.0,1.0
640,640,128,train,128,Berea,0.23391008377075195,1.0,1.0,1.0
640,640,256,train,128,Berea,0.2535433769226074,1.0,1.0,1.0
640,640,384,train,128,Berea,0.22172784805297852,1.0,1.0,1.0
640,640,512,train,128,Berea,0.2827725410461426,1.0,1.0,1.0
640,640,640,train,128,Berea,0.13927793502807617,1.0,1.0,1.0
640,640,768,train,128,Berea,0.21906614303588867,1.0,1.0,1.0
640,640,872,train,128,Berea,0.24288511276245117,1.0,1.0,1.0
640,768,0,train,128,Berea,0.24672794342041016,1.0,1.0,1.0
640,768,128,train,128,Berea,0.27606821060180664,1.0,1.0,1.0
640,768,256,val,128,Berea,0.2585153579711914,1.0,1.0,1.0
640,768,384,train,128,Berea,0.19451045989990234,1.0,1.0,1.0
640,768,512,train,128,Berea,0.21568965911865234,1.0,1.0,1.0
640,768,640,train,128,Berea,0.24451780319213867,1.0,1.0,1.0
640,768,768,train,128,Berea,0.27047157287597656,1.0,1.0,1.0
640,768,872,train,128,Berea,0.2268080711364746,1.0,1.0,1.0
640,872,0,train,128,Berea,0.1769275665283203,1.0,1.0,1.0
640,872,128,train,128,Berea,0.21465539932250977,1.0,1.0,1.0
640,872,256,train,128,Berea,0.28827857971191406,1.0,1.0,1.0
640,872,384,train,128,Berea,0.21039628982543945,1.0,1.0,1.0
640,872,512,train,128,Berea,0.2722139358520508,1.0,1.0,1.0
640,872,640,train,128,Berea,0.19350910186767578,1.0,1.0,1.0
640,872,768,val,128,Berea,0.295377254486084,1.0,1.0,1.0
640,872,872,val,128,Berea,0.22948884963989258,1.0,1.0,1.0
768,0,0,train,128,Berea,0.17652511596679688,1.0,1.0,1.0
768,0,128,train,128,Berea,0.19585180282592773,1.0,1.0,1.0
768,0,256,train,128,Berea,0.1884779930114746,1.0,1.0,1.0
768,0,384,train,128,Berea,0.18669748306274414,1.0,1.0,1.0
768,0,512,train,128,Berea,0.16972970962524414,1.0,1.0,1.0
768,0,640,train,128,Berea,0.18877553939819336,1.0,1.0,1.0
768,0,768,train,128,Berea,0.1784381866455078,1.0,1.0,1.0
768,0,872,train,128,Berea,0.1874980926513672,1.0,1.0,1.0
768,128,0,train,128,Berea,0.20191478729248047,1.0,1.0,1.0
768,128,128,train,128,Berea,0.2028055191040039,1.0,1.0,1.0
768,128,256,train,128,Berea,0.20165109634399414,1.0,1.0,1.0
768,128,384,val,128,Berea,0.15617799758911133,1.0,1.0,1.0
768,128,512,train,128,Berea,0.23233413696289062,1.0,1.0,1.0
768,128,640,train,128,Berea,0.24008750915527344,1.0,1.0,1.0
