z,y,x,split,cube_size,rock,porosity,percolates_z,percolates_y,percolates_x
576,192,192,val,192,Berea,0.20722933168764468,1.0,1.0,1.0
576,192,384,train,192,Berea,0.19271539758752892,1.0,1.0,1.0
576,192,576,train,192,Berea,0.18766572740342882,1.0,1.0,1.0
576,192,768,train,192,Berea,0.24098276208948205,1.0,1.0,1.0
576,192,808,train,192,Berea,0.25682011357060186,1.0,1.0,1.0
576,384,0,train,192,Berea,0.18444626419632523,1.0,1.0,1.0
576,384,192,train,192,Berea,0.21370343808774594,1.0,1.0,1.0
576,384,384,train,192,Berea,0.22437597204137733,1.0,1.0,1.0
576,384,576,train,192,Berea,0.2029348302770544,1.0,1.0,1.0
576,384,768,train,192,Berea,0.2273009971336082,1.0,1.0,1.0
576,384,808,train,192,Berea,0.23305610374168115,1.0,1.0,1.0
576,576,0,val,192,Berea,0.22027517248083045,1.0,1.0,1.0
576,576,192,train,192,Berea,0.21897407814308448,1.0,1.0,1.0
576,576,384,val,192,Berea,0.21251410025137443,1.0,1.0,1.0
576,576,576,train,192,Berea,0.19738585860640914,1.0,1.0,1.0
576,576,768,train,192,Berea,0.23559612698025173,1.0,1.0,1.0
576,576,808,train,192,Berea,0.24310585304542823,1.0,1.0,1.0
576,768,0,train,192,Berea,0.20711121735749422,1.0,1.0,1.0
576,768,192,train,192,Berea,0.2464212488245081,1.0,1.0,1.0
576,768,384,val,192,Berea,0.20864232381184897,1.0,1.0,1.0
576,768,576,val,192,Berea,0.2504391140407986,1.0,1.0,1.0
576,768,768,val,192,Berea,0.24502747147171586,1.0,1.0,1.0
576,768,808,train,192,Berea,0.25588113290292247,1.0,1.0,1.0
576,808,0,train,192,Berea,0.19259827225296586,1.0,1.0,1.0
576,808,192,train,192,Berea,0.24083215219003182,1.0,1.0,1.0
576,808,384,train,192,Berea,0.20404575489185475,1.0,1.0,1.0
576,808,576,train,192,Berea,0.24184092768916376,1.0,1.0,1.0
576,808,768,val,192,Berea,0.2575768364800347,1.0,1.0,1.0
576,808,808,train,192,Berea,0.2529025607638889,1.0,1.0,1.0
768,0,0,train,192,Berea,0.21206495496961805,1.0,1.0,1.0
768,0,192,train,192,Berea,0.20323689778645834,1.0,1.0,1.0
768,0,384,train,192,Berea,0.17686872129087094,1.0,1.0,1.0
768,0,576,train,192,Berea,0.19453401918764468,1.0,1.0,1.0
768,0,768,val,192,Berea,0.20400238037109375,1.0,1.0,1.0
768,0,808,train,192,Berea,0.20732413397894967,1.0,1.0,1.0
768,192,0,train,192,Berea,0.2142110753942419,1.0,1.0,1.0
768,192,192,val,192,Berea,0.22100957234700522,1.0,1.0,1.0
768,192,384,train,192,Berea,0.22254039623119212,1.0,1.0,1.0
768,192,576,val,192,Berea,0.2043243690773293,1.0,1.0,1.0
768,192,768,val,192,Berea,0.2296670984338831,1.0,1.0,1.0
768,192,808,train,192,Berea,0.23809418854890047,1.0,1.0,1.0
768,384,0,train,192,Berea,0.18030166625976562,1.0,1.0,1.0
768,384,192,train,192,Berea,0.21222305297851562,1.0,1.0,1.0
768,384,384,train,192,Berea,0.20433779116030093,1.0,1.0,1.0
768,384,576,train,192,Berea,0.17716697410300927,1.0,1.0,1.0
768,384,768,train,192,Berea,0.21179481788917823,1.0,1.0,1.0
768,384,808,val,192,Berea,0.21226204766167533,1.0,1.0,1.0
768,576,0,val,192,Berea,0.22970510412145545,1.0,1.0,1.0
768,576,192,train,192,Berea,0.2124094080041956,1.0,1.0,1.0
768,576,384,train,192,Berea,0.22321446736653647,1.0,1.0,1.0
768,576,576,val,192,Berea,0.19790578771520545,1.0,1.0,1.0
768,576,768,train,192,Berea,0.21399688720703125,1.0,1.0,1.0
768,576,808,train,192,Berea,0.2008432458948206,1.0,1.0,1.0
768,768,0,train,192,Berea,0.24278329919885705,1.0,1.0,1.0
768,768,192,train,192,Berea,0.2756018462004485,1.0,1.0,1.0
768,768,384,train,192,Berea,0.22340449580439814,1.0,1.0,1.0
768,768,576,train,192,Berea,0.2534319559733073,1.0,1.0,1.0
768,768,768,train,192,Berea,0.24845504760742188,1.0,1.0,1.0
768,768,808,train,192,Berea,0.2502524764449508,1.0,1.0,1.0
768,808,0,val,192,Berea,0.21422463876229744,1.0,1.0,1.0
768,808,192,train,192,Berea,0.24343151516384548,1.0,1.0,1.0
768,808,384,train,192,Berea,0.22570278026439525,1.0,1.0,1.0
768,808,576,val,192,Berea,0.2586343553331163,1.0,1.0,1.0
768,808,768,train,192,Berea,0.23099998191550927,1.0,1.0,1.0
768,808,808,val,192,Berea,0.2342563205295139,1.0,1.0,1.0
808,0,0,val,192,Berea,0.21950672290943288,1.0,1.0,1.0
808,0,192,train,192,Berea,0.1949193036114728,1.0,1.0,1.0
808,0,384,val,192,Berea,0.17427204273365163,1.0,1.0,1.0
808,0,576,train,192,Berea,0.20363518043800635,1.0,1.0,1.0
808,0,768,val,192,Berea,0.19156745628074365,1.0,1.0,1.0
808,0,808,train,192,Berea,0.19607727615921586,1.0,1.0,1.0
808,192,0,train,192,Berea,0.21378015588831017,1.0,1.0,1.0
808,192,192,train,192,Berea,0.21032912642867477,1.0,1.0,1.0
808,192,384,train,192,Berea,0.22927404333043983,1.0,1.0,1.0
808,192,576,train,192,Berea,0.20867863407841436,1.0,1.0,1.0
808,192,768,train,192,Berea,0.2356731273509838,1.0,1.0,1.0
808,192,808,train,192,Berea,0.23709615071614584,1.0,1.0,1.0
808,384,0,train,192,Berea,0.18720584445529515,1.0,1.0,1.0
808,384,192,val,192,Berea,0.19776633933738427,1.0,1.0,1.0
808,384,384,train,192,Berea,0.20470640394422743,1.0,1.0,1.0
808,384,576,train,192,Berea,0.1836064656575521,1.0,1.0,1.0
808,384,768,train,192,Berea,0.21259661074037906,1.0,1.0,1.0
808,384,808,train,192,Berea,0.2094045568395544,1.0,1.0,1.0
808,576,0,train,192,Berea,0.23517043502242477,1.0,1.0,1.0
808,576,192,train,192,Berea,0.20537524753146702,1.0,1.0,1.0
808,576,384,train,192,Berea,0.21954826072410302,1.0,1.0,1.0
808,576,576,train,192,Berea,0.21383398550528068,1.0,1.0,1.0
808,576,768,train,192,Berea,0.23036010177047164,1.0,1.0,1.0
808,576,808,train,192,Berea,0.21475488168221932,1.0,1.0,1.0
808,768,0,train,192,Berea,0.23555374145507812,1.0,1.0,1.0
808,768,192,train,192,Berea,0.2796139187282986,1.0,1.0,1.0
808,768,384,train,192,Berea,0.2130855984157986,1.0,1.0,1.0
808,768,576,train,192,Berea,0.23773136845341436,1.0,1.0,1.0
808,768,768,train,192,Berea,0.2613714712637442,1.0,1.0,1.0
808,768,808,val,192,Berea,0.25810976381655093,1.0,1.0,1.0
808,808,0,train,192,Berea,0.20460439611364295,1.0,1.0,1.0
808,808,192,train,192,Berea,0.2342975757740162,1.0,1.0,1.0
808,808,384,val,192,Berea,0.21532652113172743,1.0,1.0,1.0
808,808,576,val,192,Berea,0.24166912502712673,1.0,1.0,1.0
808,808,768,train,192,Berea,0.24720297919379342,1.0,1.0,1.0
808,808,808,train,192,Berea,0.2506217956542969,1.0,1.0,1.0
